"","word","dataset","prop"
"702","probation","metoo",0.000120140736291084
"703","admitted","metoo",8.58148116364885e-05
"704","nine","metoo",0.000102977773963786
"705","months","metoo",0.00089247404101948
"706","month","metoo",0.000291770359564061
"707","graduated","metoo",6.86518493091908e-05
"708","community","metoo",0.000240281472582168
"709","college","metoo",0.000497725907491633
"710","associates","metoo",1.71629623272977e-05
"711","criminal","metoo",8.58148116364885e-05
"712","support","metoo",0.000995451814983266
"713","juvenile","metoo",1.71629623272977e-05
"714","system","metoo",0.000171629623272977
"715","incest","metoo",6.86518493091908e-05
"716","colleague","metoo",3.43259246545954e-05
"717","harassed","metoo",0.000720844417746503
"718","bosses","metoo",5.14888869818931e-05
"719","sharing","metoo",0.000532051832146228
"720","extensive","metoo",1.71629623272977e-05
"721","healing","metoo",0.000806659229382991
"722","grateful","metoo",0.000154466660945679
"723","kinda","metoo",5.14888869818931e-05
"724","encourage","metoo",0.000120140736291084
"725","struggling","metoo",0.000240281472582168
"726","painful","metoo",0.000274607397236763
"727","dear","metoo",0.000102977773963786
"728","precious","metoo",8.58148116364885e-05
"729","determined","metoo",8.58148116364885e-05
"730","win","metoo",0.000102977773963786
"731","say","metoo",0.00317514803055007
"732","revenge","metoo",3.43259246545954e-05
"733","allowing","metoo",0.000137303698618382
"734","new","metoo",0.000823822191710289
"735","group","metoo",0.00164764438342058
"736","older","metoo",0.00125289624989273
"737","lived","metoo",0.000514888869818931
"738","washington","metoo",1.71629623272977e-05
"739","homeless","metoo",0.000137303698618382
"740","dad","metoo",0.00125289624989273
"741","grandma","metoo",0.000120140736291084
"742","motels","metoo",1.71629623272977e-05
"743","flew","metoo",6.86518493091908e-05
"744","california","metoo",8.58148116364885e-05
"745","friends","metoo",0.00248862953745817
"746","met","metoo",0.000514888869818931
"747","anybody","metoo",8.58148116364885e-05
"748","worried","metoo",0.000102977773963786
"749","ruining","metoo",8.58148116364885e-05
"750","5","metoo",0.00114991847592895
"751","niece","metoo",8.58148116364885e-05
"752","miss","metoo",0.000102977773963786
"753","acted","metoo",0.000102977773963786
"754","normal","metoo",0.000394748133527847
"755","blanket","metoo",5.14888869818931e-05
"756","pretended","metoo",8.58148116364885e-05
"757","tickling","metoo",1.71629623272977e-05
"758","couch","metoo",0.000188792585600275
"759","tickled","metoo",1.71629623272977e-05
"760","iaugphed","metoo",1.71629623272977e-05
"761","fear","metoo",0.000858148116364885
"762","shock","metoo",0.00022311851025487
"763","cali","metoo",3.43259246545954e-05
"764","untill","metoo",1.71629623272977e-05
"765","sister","metoo",0.00116708143825624
"766","law","metoo",0.000291770359564061
"767","awesome","metoo",5.14888869818931e-05
"768","great","metoo",0.000686518493091908
"769","amazing","metoo",0.00044623702050974
"770","keeps","metoo",5.14888869818931e-05
"771","doesnt","metoo",6.86518493091908e-05
"772","happens","metoo",0.000343259246545954
"773","2018","metoo",5.14888869818931e-05
"774","wellmay","metoo",1.71629623272977e-05
"775","sufferingmay","metoo",1.71629623272977e-05
"776","purposeand","metoo",1.71629623272977e-05
"777","wishing","metoo",1.71629623272977e-05
"778","happiness","metoo",0.000120140736291084
"779","xx","metoo",0.000120140736291084
"780","fiancé","metoo",5.14888869818931e-05
"781","although","metoo",0.000274607397236763
"782","anonymously","metoo",5.14888869818931e-05
"783","weight","metoo",0.000171629623272977
"784","fortunate","metoo",8.58148116364885e-05
"785","blessed","metoo",0.000120140736291084
"786","full","metoo",0.000429074058182442
"787","wonderful","metoo",0.000240281472582168
"788","deliriously","metoo",1.71629623272977e-05
"789","loving","metoo",0.000120140736291084
"790","mack","metoo",1.71629623272977e-05
"791","relationships","metoo",0.000291770359564061
"792","overwhelmingly","metoo",1.71629623272977e-05
"793","positive","metoo",8.58148116364885e-05
"794","assaults","metoo",0.000154466660945679
"795","poor","metoo",0.000120140736291084
"796","treatment","metoo",6.86518493091908e-05
"797","madrid","metoo",1.71629623272977e-05
"798","spain","metoo",5.14888869818931e-05
"799","1957","metoo",1.71629623272977e-05
"800","younger","metoo",0.000514888869818931
"801","housemaid","metoo",1.71629623272977e-05
"802","arrived","metoo",0.000154466660945679
"803","point","metoo",0.000686518493091908
"804","looking","metoo",0.000738007380073801
"805","began","metoo",0.000686518493091908
"806","touch","metoo",0.000738007380073801
"807","laugh","metoo",8.58148116364885e-05
"808","later","metoo",0.00178494808203896
"809","little","metoo",0.00157899253411139
"810","swimming","metoo",6.86518493091908e-05
"811","pool","metoo",6.86518493091908e-05
"812","foot","metoo",3.43259246545954e-05
"813","laughing","metoo",0.000171629623272977
"814","swim","metoo",5.14888869818931e-05
"815","save","metoo",0.000171629623272977
"816","drown","metoo",1.71629623272977e-05
"817","dog","metoo",0.000137303698618382
"818","paddle","metoo",1.71629623272977e-05
"819","alcalá","metoo",1.71629623272977e-05
"820","de","metoo",0.00106410366429246
"821","henares","metoo",1.71629623272977e-05
"822","1958","metoo",1.71629623272977e-05
"823","playing","metoo",0.000291770359564061
"824","courtyard","metoo",1.71629623272977e-05
"825","friend’s","metoo",3.43259246545954e-05
"826","grandfather","metoo",0.000257444434909465
"827","picked","metoo",0.000274607397236763
"828","front","metoo",0.000411911095855145
"829","upside","metoo",3.43259246545954e-05
"830","fell","metoo",0.000394748133527847
"831","moved","metoo",0.000583540719128122
"832","panties","metoo",0.000102977773963786
"833","lick","metoo",6.86518493091908e-05
"834","vagina","metoo",0.000120140736291084
"835","tongue","metoo",0.000137303698618382
"836","total","metoo",0.000137303698618382
"837","loss","metoo",6.86518493091908e-05
"838","memory","metoo",0.000377585171200549
"839","running","metoo",0.000240281472582168
"840","1959","metoo",1.71629623272977e-05
"841","1962","metoo",3.43259246545954e-05
"842","caused","metoo",0.000291770359564061
"843","fort","metoo",3.43259246545954e-05
"844","texas","metoo",0.000137303698618382
"845","next","metoo",0.00183643696902085
"846","door","metoo",0.00106410366429246
"847","pants","metoo",0.000360422208873252
"848","spank","metoo",1.71629623272977e-05
"849","morning","metoo",0.000566377756800824
"850","watching","metoo",0.000308933321891358
"851","cartoons","metoo",1.71629623272977e-05
"852","mansfield","metoo",1.71629623272977e-05
"853","1966","metoo",1.71629623272977e-05
"854","behind","metoo",0.000772333304728396
"855","punched","metoo",8.58148116364885e-05
"856","throat","metoo",0.000154466660945679
"857","passed","metoo",0.000514888869818931
"858","rumor","metoo",1.71629623272977e-05
"859","let","metoo",0.00178494808203896
"860","whatever","metoo",0.000154466660945679
"861","summer","metoo",0.000308933321891358
"862","1969","metoo",1.71629623272977e-05
"863","witnessed","metoo",0.000102977773963786
"864","pre","metoo",6.86518493091908e-05
"865","teen","metoo",0.000154466660945679
"866","cousin","metoo",0.000600703681455419
"867","kid","metoo",0.000205955547927572
"868","fortunately","metoo",5.14888869818931e-05
"869","mother","metoo",0.00166480734574788
"870","believed","metoo",0.000532051832146228
"871","appreciate","metoo",0.000120140736291084
"872","far","metoo",0.000480562945164335
"873","visiting","metoo",3.43259246545954e-05
"874","favorite","metoo",0.000154466660945679
"875","advised","metoo",0.000120140736291084
"876","frequently","metoo",1.71629623272977e-05
"877","visits","metoo",5.14888869818931e-05
"878","body","metoo",0.000961125890328671
"879","managed","metoo",0.000205955547927572
"880","handle","metoo",0.000137303698618382
"881","pretending","metoo",8.58148116364885e-05
"882","since","metoo",0.00125289624989273
"883","staying","metoo",0.000291770359564061
"884","“just","metoo",1.71629623272977e-05
"885","pretend","metoo",0.000120140736291084
"886","sleeping","metoo",0.000497725907491633
"887","okay","metoo",0.000480562945164335
"888","means","metoo",0.000360422208873252
"889","majorca","metoo",1.71629623272977e-05
"890","1970","metoo",1.71629623272977e-05
"891","broad","metoo",5.14888869818931e-05
"892","daylight","metoo",5.14888869818931e-05
"893","area","metoo",0.000308933321891358
"894","beach","metoo",5.14888869818931e-05
"895","spanish","metoo",3.43259246545954e-05
"896","males","metoo",0.000205955547927572
"897","nearby","metoo",6.86518493091908e-05
"898","sat","metoo",0.000394748133527847
"899","large","metoo",0.000188792585600275
"900","rocks","metoo",1.71629623272977e-05
"901","removed","metoo",0.000171629623272977
"902","swimsuits","metoo",1.71629623272977e-05
"903","masturbating","metoo",0.000154466660945679
"904","smiling","metoo",5.14888869818931e-05
"905","1971","metoo",3.43259246545954e-05
"906","1979","metoo",8.58148116364885e-05
"907","marry","metoo",6.86518493091908e-05
"908","coed","metoo",1.71629623272977e-05
"909","reasonable","metoo",1.71629623272977e-05
"910","number","metoo",0.000360422208873252
"911","conventional","metoo",1.71629623272977e-05
"912","dates","metoo",3.43259246545954e-05
"913","guys","metoo",0.000823822191710289
"914","seeming","metoo",1.71629623272977e-05
"915","families","metoo",6.86518493091908e-05
"916","held","metoo",0.000497725907491633
"917","jobs","metoo",0.000257444434909465
"918","outside","metoo",0.000394748133527847
"919","everyday","metoo",0.000497725907491633
"920","insistent","metoo",3.43259246545954e-05
"921","armed","metoo",1.71629623272977e-05
"922","“date","metoo",1.71629623272977e-05
"923","rape”","metoo",1.71629623272977e-05
"924","dallas","metoo",6.86518493091908e-05
"925","1972","metoo",1.71629623272977e-05
"926","76","metoo",1.71629623272977e-05
"927","usually","metoo",6.86518493091908e-05
"928","classified","metoo",1.71629623272977e-05
"929","ads","metoo",1.71629623272977e-05
"930","newspapers","metoo",1.71629623272977e-05
"931","throughout","metoo",0.00022311851025487
"932","u","metoo",0.000377585171200549
"933","s","metoo",0.000240281472582168
"934","typical","metoo",8.58148116364885e-05
"935","ad","metoo",1.71629623272977e-05
"936","regardless","metoo",0.000120140736291084
"937","clerk","metoo",1.71629623272977e-05
"938","40","metoo",0.000240281472582168
"939","wpm","metoo",1.71629623272977e-05
"940","attractive","metoo",5.14888869818931e-05
"941","height","metoo",1.71629623272977e-05
"942","proportionate","metoo",1.71629623272977e-05
"943","apply","metoo",6.86518493091908e-05
"944","keesler","metoo",1.71629623272977e-05
"945","air","metoo",8.58148116364885e-05
"946","base","metoo",0.000137303698618382
"947","biloxi","metoo",1.71629623272977e-05
"948","mississippi","metoo",1.71629623272977e-05
"949","1973","metoo",3.43259246545954e-05
"950","unknown","metoo",3.43259246545954e-05
"951","visit","metoo",0.000154466660945679
"952","dorm","metoo",6.86518493091908e-05
"953","report","metoo",0.000823822191710289
"954","rash","metoo",1.71629623272977e-05
"955","rapes","metoo",8.58148116364885e-05
"956","richardson","metoo",1.71629623272977e-05
"957","postman","metoo",3.43259246545954e-05
"958","delivering","metoo",1.71629623272977e-05
"959","mail","metoo",5.14888869818931e-05
"960","freezing","metoo",5.14888869818931e-05
"961","snow","metoo",1.71629623272977e-05
"962","often","metoo",0.000360422208873252
"963","spoken","metoo",0.000137303698618382
"964","making","metoo",0.000566377756800824
"965","bread","metoo",3.43259246545954e-05
"966","brewed","metoo",1.71629623272977e-05
"967","tea","metoo",3.43259246545954e-05
"968","invited","metoo",0.000154466660945679
"969","second","metoo",0.000514888869818931
"970","warm","metoo",1.71629623272977e-05
"971","‘cuppa’","metoo",1.71629623272977e-05
"972","kitchen","metoo",0.000137303698618382
"973","grabbed","metoo",0.00066935553076461
"974","pulled","metoo",0.000411911095855145
"975","trying","metoo",0.00114991847592895
"976","push","metoo",0.000188792585600275
"977","ground","metoo",0.000102977773963786
"978","hand","metoo",0.000652192568437312
"979","giant","metoo",1.71629623272977e-05
"980","butcher","metoo",1.71629623272977e-05
"981","knife","metoo",0.00022311851025487
"982","“let’s","metoo",1.71629623272977e-05
"983","this”","metoo",3.43259246545954e-05
"984","screamed","metoo",0.000257444434909465
"985","ran","metoo",0.00066935553076461
"986","police","metoo",0.00137303698618382
"987","referred","metoo",1.71629623272977e-05
"988","postmaster","metoo",1.71629623272977e-05
"989","general","metoo",0.000154466660945679
"990","sent","metoo",0.000497725907491633
"991","investigators","metoo",3.43259246545954e-05
"992","seemed","metoo",0.000274607397236763
"993","enjoying","metoo",1.71629623272977e-05
"994","lot","metoo",0.0014931777224749
"995","re","metoo",0.000137303698618382
"996","enact","metoo",1.71629623272977e-05
"997","occurred","metoo",6.86518493091908e-05
"998","challenged","metoo",1.71629623272977e-05
"999","learned","metoo",0.000463399982837038
"1000","prosecuted","metoo",3.43259246545954e-05
"1001","fired","metoo",0.000154466660945679
"1002","merely","metoo",6.86518493091908e-05
"1003","assigned","metoo",3.43259246545954e-05
"1004","different","metoo",0.000995451814983266
"1005","zip","metoo",3.43259246545954e-05
"1006","code","metoo",8.58148116364885e-05
"1007","apartment","metoo",0.000257444434909465
"1008","management","metoo",8.58148116364885e-05
"1009","complex","metoo",3.43259246545954e-05
"1010","alone","metoo",0.00190508881833004
"1011","graduating","metoo",5.14888869818931e-05
"1012","starry","metoo",1.71629623272977e-05
"1013","eyed","metoo",1.71629623272977e-05
"1014","optimistic","metoo",1.71629623272977e-05
"1015","future","metoo",0.000377585171200549
"1016","approached","metoo",0.000102977773963786
"1017","company","metoo",0.000463399982837038
"1018","particularly","metoo",5.14888869818931e-05
"1019","interested","metoo",0.000137303698618382
"1020","set","metoo",0.000188792585600275
"1021","interview","metoo",0.000137303698618382
"1022","prospective","metoo",1.71629623272977e-05
"1023","employer","metoo",8.58148116364885e-05
"1024","desk","metoo",0.000120140736291084
"1025","placed","metoo",0.000171629623272977
"1026","knee","metoo",0.000205955547927572
"1027","career","metoo",0.000137303698618382
